Codigo,cluster
1982100040,3
2357400723,7
2358600743,7
2367200469,3
5200100107,8
1513500344,8
7020401082,7
5241801463,7
7023301088,7
6826400754,7
6801300763,7
7023500131,7
6853300753,7
6886700773,7
5225401388,7
1546400575,8
5205101413,7
1523200705,8
1587900720,8
5256000237,7
6857500732,7
2001300591,3
7683404652,5
5239900234,5
503102091,3
509302371,3
6838500723,7
6819000713,3
6822900716,7
8541000080,3
7667001675,3
8632000024,3
5417201083,5
1374400494,7
4179100333,7
8688500198,3
2306800238,7
2367500702,3
585404577,3
550105569,7
2526900049,5
6604500806,7
7682803293,7
1751300605,7
4755100064,5
5434701355,7
6839700757,7
2537200314,7
6816900756,7
7000100028,5
2335000471,7
2309000660,3
2341900590,7
5400100191,8
5208301384,7
2522400277,7
2330000347,7
867500464,7
2579300131,7
5225801507,7
5269901368,7
1577400427,8
6872000760,7
5220301389,7
1521200806,8
5269401373,7
1537700539,7
5224001399,7
5202201506,7
5254001487,7
1529300501,8
5247301525,7
2548900276,7
5268701557,7
6832700765,7
5248001387,7
5269601494,7
1577600707,8
5252001392,7
5211001504,7
5262101493,7
5278601536,7
1886002001,5
8656900199,7
1533200584,7
4456000345,3
9900100006,5
4129800419,5
6823500749,3
512508313,7
2571800018,7
6865500734,3
6857200731,3
6850200729,7
6805100703,7
4717000052,7
6854700794,3
4774500253,7
4779800040,7
1343300100,3
1365400160,7
526604910,5
2581500027,3
2575400380,5
2346600610,3
863400105,3
4131900362,7
567005814,3
6659400763,3
7305500802,7
1953200012,7
2543800045,7
2577200378,7
4770700019,3
7344901045,7
581906123,7
2538600043,5
5431301021,3
6886100795,3
6867900793,5
2587500032,3
2517500020,3
2504000352,7
2505300023,3
5207901407,3
2532600053,3
2564502173,7
2529700035,3
7300100956,5
7302401044,7
2532000074,3
4443000277,5
2518300025,3
2355500638,3
514204103,7
1875300016,3
4728800091,7
2515100016,5
2529000036,5
9100100019,5
2551300028,5
6668700808,7
2566200061,3
6668200696,3
2527900055,3
2341700750,5
1551600732,3
2586200054,7
2543000021,5
6825500750,7
2500009224,5
5200101102,5
5400100371,5
4100100562,5
5241100896,7
1809402003,3
7600103958,5
1554200782,8
5223301542,7
1824702002,5
1536700064,8
2575400075,3
5068900457,3
4120600433,7
6808100707,3
508804909,5
4153000481,7
2350000618,7
2525801860,7
1962200023,3
1500100266,3
1563800688,8
1536200370,8
1551100832,8
1510600640,8
6887200758,7
1516200710,8
1505100982,8
7012400330,3
1520400600,8
829600021,3
1540301014,8
1553300753,8
855800157,7
2561201832,8
1581600553,8
1586100586,8
4796000073,7
1589700665,8
1553100507,7
6825000746,7
1576400697,8
1527200385,8
1509000430,8
1538000701,8
1513100683,8
1542500343,8
7042900233,3
1550700632,7
1536800597,8
5239001462,7
1518700716,8
1549400706,8
4728800045,3
1580800556,8
7047300079,7
2565802219,7
1510400698,8
1566400749,8
4154800517,7
1567600581,8
1568100603,8
1562101140,8
1576100650,8
1576200822,8
1510900686,8
1522400390,8
1581000755,8
1569600687,8
1568600845,8
1574000699,8
6877300768,3
2584501896,7
1581401159,7
6816000776,7
1300100815,5
6821700771,7
6849800761,7
5439801444,7
5000100540,5
1738001427,8
1954805086,3
1914207209,3
1939700051,3
1529600199,8
1931800115,7
576105612,7
539005090,7
587304363,7
1583500667,7
7627501751,3
807800158,3
813700146,3
1925608084,7
837200152,3
843300151,3
856000153,7
860600156,7
4187200566,7
2557200052,7
2575800051,3
2000100464,5
510702311,7
2584300026,5
2075000450,7
514706311,3
583702287,5
4755500106,7
564702174,7
6868200737,7
512005547,3
8657100005,7
1557200807,5
8600100038,5
4724500249,5
1343000492,5
538005016,3
1546600764,7
8656800007,5
4705800023,3
4703000115,7
6810100709,7
5022300873,7
4726800247,7
4760500075,7
5068000884,7
4798000238,3
4757000244,7
528402170,7
517206305,3
4135700474,7
875800161,3
4102000194,3
5027000925,7
800101330,5
4166000658,7
4400100137,5
525002133,7
4731800245,3
523402314,7
508605507,7
558504725,3
4769200056,7
1517600955,5
1523800664,5
6843200796,5
5412800641,3
6808100797,5
5400301020,3
7683401708,5
1575700808,7
519005592,3
546703962,7
579005513,7
9700100001,3
6816200748,7
1575300332,5
547505020,7
4152400139,3
2587800041,3
2539400034,3
6608800271,3
6644000274,3
6638300825,7
514804310,3
554101979,3
578904579,3
500204360,7
6827600717,3
505505479,7
541101579,7
6837700787,7
505905506,7
579204587,7
6640000716,5
503404432,3
515004584,7
524003744,3
534702192,7
6820700714,7
589002431,3
4465000286,5
1500100387,5
2724500014,7
4180100261,7
6878000747,7
560405509,7
7602001657,3
2316200705,5
1548000506,7
6831800721,7
7327000880,7
7312400743,7
1564600787,7
2579900056,3
567904582,7
4487400347,3
584206431,7
6800100792,5
1300101781,5
4700100650,5
6600100762,5
1580600677,8
6800100701,5
584704839,3
8100100061,8
1551400659,8
1522600733,8
542505105,7
4129800357,3
2586701909,7
500102178,6
4155100485,8
1911000005,3
1957307196,3
1579000702,8
1555000811,8
1980900064,7
5200101457,5
1900107547,5
1521500682,8
1518900596,8
1550000666,8
1583700709,8
1544200356,7
9500100003,5
1343000179,3
1523800685,3
1553701086,8
8500100144,3
6861500733,3
4100600410,3
6827100775,7
7070201040,7
575602394,3
4139600432,3
5235401414,7
1500100785,3
6842500789,7
1951700075,3
1549100708,8
877000360,7
2300100553,5
1547600373,8
1576300372,8
1583901058,8
4772000104,7
7611101705,3
7613003709,3
6852200043,7
6802000785,7
2307900552,7
2346400765,7
2368600453,3
2316200381,3
2358000773,3
2357000404,3
2366000317,3
2341700152,3
4100100451,5
1508700498,8
1509200215,8
7021500450,7
1365500312,7
1303000306,7
1376000294,7
1321200029,7
1306200314,7
1316000135,7
1345800222,7
1100130289,6
1100130291,6
1100130294,6
1100130296,6
2500100094,5
7300100771,5
7610906768,5
7652003029,5
1300100871,5
5060600634,5
5400100861,5
6600100332,5
4700100071,5
