Codigo,cluster
1982100040,3
2357400723,4
2358600743,4
2367200469,3
5200100107,4
1513500344,4
7020401082,4
5241801463,4
7023301088,4
6826400754,4
6801300763,4
7023500131,4
6853300753,4
6886700773,4
5225401388,4
1546400575,4
5205101413,4
1523200705,4
1587900720,4
5256000237,4
6857500732,4
2001300591,3
7683404652,5
5239900234,5
503102091,3
509302371,3
6838500723,4
6819000713,3
6822900716,4
8541000080,3
7667001675,3
8632000024,3
5417201083,5
1374400494,4
4179100333,4
8688500198,3
2306800238,4
2367500702,3
585404577,3
550105569,4
2526900049,5
6604500806,4
7682803293,4
1751300605,4
4755100064,5
5434701355,4
6839700757,4
2537200314,4
6816900756,4
7000100028,5
2335000471,4
2309000660,3
2341900590,4
5400100191,4
5208301384,4
2522400277,4
2330000347,4
867500464,4
2579300131,4
5225801507,4
5269901368,4
1577400427,4
6872000760,4
5220301389,4
1521200806,4
5269401373,4
1537700539,4
5224001399,4
5202201506,4
5254001487,4
1529300501,4
5247301525,4
2548900276,4
5268701557,4
6832700765,4
5248001387,4
5269601494,4
1577600707,4
5252001392,4
5211001504,4
5262101493,4
5278601536,4
1886002001,5
8656900199,4
1533200584,4
4456000345,3
9900100006,5
4129800419,5
6823500749,3
512508313,4
2571800018,4
6865500734,3
6857200731,3
6850200729,4
6805100703,4
4717000052,4
6854700794,3
4774500253,4
4779800040,4
1343300100,3
1365400160,4
526604910,5
2581500027,3
2575400380,5
2346600610,3
863400105,3
4131900362,4
567005814,3
6659400763,3
7305500802,4
1953200012,4
2543800045,4
2577200378,4
4770700019,3
7344901045,4
581906123,4
2538600043,5
5431301021,3
6886100795,3
6867900793,5
2587500032,3
2517500020,3
2504000352,4
2505300023,3
5207901407,3
2532600053,3
2564502173,4
2529700035,3
7300100956,5
7302401044,4
2532000074,3
4443000277,5
2518300025,3
2355500638,3
514204103,4
1875300016,3
4728800091,4
2515100016,5
2529000036,5
9100100019,5
2551300028,5
6668700808,4
2566200061,3
6668200696,3
2527900055,3
2341700750,5
1551600732,3
2586200054,4
2543000021,5
6825500750,4
2500009224,5
5200101102,5
5400100371,5
4100100562,5
5241100896,4
1809402003,3
7600103958,5
1554200782,4
5223301542,4
1824702002,5
1536700064,4
2575400075,3
5068900457,3
4120600433,4
6808100707,3
508804909,5
4153000481,4
2350000618,4
2525801860,4
1962200023,3
1500100266,3
1563800688,4
1536200370,4
1551100832,4
1510600640,4
6887200758,4
1516200710,4
1505100982,4
7012400330,3
1520400600,4
829600021,3
1540301014,4
1553300753,4
855800157,4
2561201832,4
1581600553,4
1586100586,4
4796000073,4
1589700665,4
1553100507,4
6825000746,4
1576400697,4
1527200385,4
1509000430,4
1538000701,4
1513100683,4
1542500343,4
7042900233,3
1550700632,4
1536800597,4
5239001462,4
1518700716,4
1549400706,4
4728800045,3
1580800556,4
7047300079,4
2565802219,4
1510400698,4
1566400749,4
4154800517,4
1567600581,4
1568100603,4
1562101140,4
1576100650,4
1576200822,4
1510900686,4
1522400390,4
1581000755,4
1569600687,4
1568600845,4
1574000699,4
6877300768,3
2584501896,4
1581401159,4
6816000776,4
1300100815,5
6821700771,4
6849800761,4
5439801444,4
5000100540,5
1738001427,4
1954805086,3
1914207209,3
1939700051,3
1529600199,4
1931800115,4
576105612,4
539005090,4
587304363,4
1583500667,4
7627501751,3
807800158,3
813700146,3
1925608084,4
837200152,3
843300151,3
856000153,4
860600156,4
4187200566,4
2557200052,4
2575800051,3
2000100464,5
510702311,4
2584300026,5
2075000450,4
514706311,3
583702287,5
4755500106,4
564702174,4
6868200737,4
512005547,3
8657100005,4
1557200807,5
8600100038,5
4724500249,5
1343000492,5
538005016,3
1546600764,4
8656800007,5
4705800023,3
4703000115,4
6810100709,4
5022300873,4
4726800247,4
4760500075,4
5068000884,4
4798000238,3
4757000244,4
528402170,4
517206305,3
4135700474,4
875800161,3
4102000194,3
5027000925,4
800101330,5
4166000658,4
4400100137,5
525002133,4
4731800245,3
523402314,4
508605507,4
558504725,3
4769200056,4
1517600955,5
1523800664,5
6843200796,5
5412800641,3
6808100797,5
5400301020,3
7683401708,5
1575700808,4
519005592,3
546703962,4
579005513,4
9700100001,3
6816200748,4
1575300332,5
547505020,4
4152400139,3
2587800041,3
2539400034,3
6608800271,3
6644000274,3
6638300825,4
514804310,3
554101979,3
578904579,3
500204360,4
6827600717,3
505505479,4
541101579,4
6837700787,4
505905506,4
579204587,4
6640000716,5
503404432,3
515004584,4
524003744,3
534702192,4
6820700714,4
589002431,3
4465000286,5
1500100387,5
2724500014,4
4180100261,4
6878000747,4
560405509,4
7602001657,3
2316200705,5
1548000506,4
6831800721,4
7327000880,4
7312400743,4
1564600787,4
2579900056,3
567904582,4
4487400347,3
584206431,4
6800100792,5
1300101781,5
4700100650,5
6600100762,5
1580600677,4
6800100701,5
584704839,3
8100100061,4
1551400659,4
1522600733,4
542505105,4
4129800357,3
2586701909,4
500102178,6
4155100485,4
1911000005,3
1957307196,3
1579000702,4
1555000811,4
1980900064,4
5200101457,5
1900107547,5
1521500682,4
1518900596,4
1550000666,4
1583700709,4
1544200356,4
9500100003,5
1343000179,3
1523800685,3
1553701086,4
8500100144,3
6861500733,3
4100600410,3
6827100775,4
7070201040,4
575602394,3
4139600432,3
5235401414,4
1500100785,3
6842500789,4
1951700075,3
1549100708,4
877000360,4
2300100553,5
1547600373,4
1576300372,4
1583901058,4
4772000104,4
7611101705,3
7613003709,3
6852200043,4
6802000785,4
2307900552,4
2346400765,4
2368600453,3
2316200381,3
2358000773,3
2357000404,3
2366000317,3
2341700152,3
4100100451,5
1508700498,4
1509200215,4
7021500450,4
1365500312,4
1303000306,4
1376000294,4
1321200029,4
1306200314,4
1316000135,4
1345800222,4
1100130289,6
1100130291,6
1100130294,6
1100130296,6
2500100094,5
7300100771,5
7610906768,5
7652003029,5
1300100871,5
5060600634,5
5400100861,5
6600100332,5
4700100071,5
