Codigo,cluster
4129800419,2
6823500749,1
512508313,1
2571800018,1
6865500734,1
6857200731,1
6850200729,1
6805100703,1
4717000052,1
6854700794,1
4774500253,1
4779800040,1
1343300100,1
1365400160,1
526604910,2
2581500027,1
2575400380,2
2346600610,1
863400105,1
4131900362,1
567005814,1
6659400763,1
7305500802,1
1953200012,1
2543800045,1
2577200378,1
4770700019,1
7344901045,1
581906123,1
2538600043,2
5431301021,1
6886100795,1
6867900793,2
2587500032,1
2517500020,1
2504000352,1
2505300023,1
5207901407,1
2532600053,1
2564502173,1
2529700035,1
7300100956,2
7302401044,1
2532000074,1
4443000277,2
2518300025,1
2355500638,1
514204103,1
1875300016,1
4728800091,1
2515100016,2
2529000036,2
9100100019,2
2551300028,2
6668700808,1
2566200061,1
6668200696,1
2527900055,1
2341700750,2
1551600732,1
2586200054,1
2543000021,2
6825500750,1
2500009224,2
5200101102,2
5400100371,2
4100100562,2
5241100896,1
1809402003,1
7600103958,2
1554200782,1
5223301542,1
1824702002,2
1536700064,1
2575400075,1
5068900457,1
4120600433,1
6808100707,1
508804909,2
4153000481,1
2350000618,1
2525801860,1
1962200023,1
1500100266,1
1563800688,1
1536200370,1
1551100832,1
1510600640,1
6887200758,1
1516200710,1
1505100982,1
7012400330,1
1520400600,1
829600021,1
1540301014,1
1553300753,1
855800157,1
2561201832,1
1581600553,1
1586100586,1
4796000073,1
1589700665,1
1553100507,1
6825000746,1
1576400697,1
1527200385,1
1509000430,1
1538000701,1
1513100683,1
1542500343,1
7042900233,1
1550700632,1
1536800597,1
5239001462,1
1518700716,1
1549400706,1
4728800045,1
1580800556,1
7047300079,1
2565802219,1
1510400698,1
1566400749,1
4154800517,1
1567600581,1
1568100603,1
1562101140,1
1576100650,1
1576200822,1
1510900686,1
1522400390,1
1581000755,1
1569600687,1
1568600845,1
1574000699,1
6877300768,1
2584501896,1
1581401159,1
6816000776,1
1300100815,2
6821700771,1
6849800761,1
5439801444,1
5000100540,2
1738001427,1
1954805086,1
1914207209,1
1939700051,1
1529600199,1
1931800115,1
576105612,1
539005090,1
587304363,1
1583500667,1
7627501751,1
807800158,1
813700146,1
1925608084,1
837200152,1
843300151,1
856000153,1
860600156,1
4187200566,1
2557200052,1
2575800051,1
2000100464,2
510702311,1
2584300026,2
2075000450,1
514706311,1
583702287,2
4755500106,1
564702174,1
6868200737,1
512005547,1
8657100005,1
1557200807,2
8600100038,2
4724500249,2
1343000492,2
538005016,1
1546600764,1
8656800007,2
4705800023,1
4703000115,1
6810100709,1
5022300873,1
4726800247,1
4760500075,1
5068000884,1
4798000238,1
4757000244,1
528402170,1
517206305,1
4135700474,1
875800161,1
4102000194,1
5027000925,1
800101330,2
4166000658,1
4400100137,2
525002133,1
4731800245,1
523402314,1
508605507,1
558504725,1
4769200056,1
1517600955,2
1523800664,2
6843200796,2
5412800641,1
6808100797,2
5400301020,1
7683401708,2
1575700808,1
519005592,1
546703962,1
579005513,1
9700100001,1
6816200748,1
1575300332,2
547505020,1
4152400139,1
2587800041,1
2539400034,1
6608800271,1
6644000274,1
6638300825,1
514804310,1
554101979,1
578904579,1
500204360,1
6827600717,1
505505479,1
541101579,1
6837700787,1
505905506,1
579204587,1
6640000716,2
503404432,1
515004584,1
524003744,1
534702192,1
6820700714,1
589002431,1
4465000286,2
1500100387,2
2724500014,1
4180100261,1
6878000747,1
560405509,1
7602001657,1
2316200705,2
1548000506,1
6831800721,1
7327000880,1
7312400743,1
1564600787,1
2579900056,1
567904582,1
4487400347,1
584206431,1
6800100792,2
1300101781,2
4700100650,2
6600100762,2
1580600677,1
6800100701,2
584704839,1
8100100061,1
1551400659,1
1522600733,1
542505105,1
4129800357,1
2586701909,1
500102178,2
4155100485,1
1911000005,1
1957307196,1
1579000702,1
1555000811,1
1980900064,1
5200101457,2
1900107547,2
1521500682,1
1518900596,1
1550000666,1
1583700709,1
1544200356,1
9500100003,2
1343000179,1
1523800685,1
1553701086,1
8500100144,1
6861500733,1
4100600410,1
6827100775,1
7070201040,1
575602394,1
4139600432,1
5235401414,1
1500100785,1
6842500789,1
1951700075,1
1549100708,1
877000360,1
2300100553,2
1547600373,1
1576300372,1
1583901058,1
4772000104,1
7611101705,1
7613003709,1
6852200043,1
6802000785,1
2307900552,1
2346400765,1
2368600453,1
2316200381,1
2358000773,1
2357000404,1
2366000317,1
2341700152,1
4100100451,2
1508700498,1
1509200215,1
7021500450,1
1365500312,1
1303000306,1
1376000294,1
1321200029,1
1306200314,1
1316000135,1
1345800222,1
1100130289,2
1100130291,2
1100130294,2
1100130296,2
2500100094,2
7300100771,2
7610906768,2
7652003029,2
1300100871,2
5060600634,2
5400100861,2
6600100332,2
4700100071,2
